"","date","symbol","option.root.symbol","future.symbol","exchange","future.expiration","adjusted.close","expiration","strike","call.put","style","ask","bid","settlement.price","iv","iv.interpolated","volume","open.interest","delta","vega","gamma","theta","sentiment"
"550",2018-10-16,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,71.92,"10/16/2018",61.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0387975354958014
"551",2018-10-15,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,71.78,"10/15/2018",61.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0403117363210595
"552",2018-10-12,"CL","LO2","CL/18X.NX","NYMEX",2018-10-22,71.34,"10/12/2018",35,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.029566880610195
"553",2018-10-11,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,70.97,"10/11/2018",63.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0251248651218527
"554",2018-10-10,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,73.17,"10/10/2018",65.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0237514277359943
"555",2018-10-09,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,74.96,"10/09/2018",64.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0214372276104373
"556",2018-10-08,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,74.29,"10/08/2018",64.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0233613545911433
"557",2018-10-05,"CL","LO1","CL/18X.NX","NYMEX",2018-10-22,74.34,"10/05/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0238181478270635
"558",2018-10-04,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,74.33,"10/04/2018",66.500099,"C","E",0,0,7.83,-1,-1,0,0,0,0,0,0,-0.0245774953709093
"559",2018-10-03,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,76.41,"10/03/2018",65.250099,"C","E",0,0,11.16,-1,-1,0,0,0,0,0,0,-0.0227043537723444
"560",2018-10-02,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,75.23,"10/02/2018",65.250099,"C","E",0,0,9.98,-1,-1,0,0,0,0,0,0,-0.0253165691506498
"561",2018-10-01,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,75.3,"10/01/2018",63.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0265866318933124
"562",2018-09-28,"CL","LO4","CL/18X.NX","NYMEX",2018-10-22,73.25,"09/28/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0287124076499115
"563",2018-09-27,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,72.12,"09/27/2018",61.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0285665428742794
"564",2018-09-26,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,71.57,"09/26/2018",62.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0306981391146214
"565",2018-09-25,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,72.28,"09/25/2018",62.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0337315717749334
"566",2018-09-24,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,72.08,"09/24/2018",60.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0352855162649896
"567",2018-09-21,"CL","LO3","CL/18X.NX","NYMEX",2018-10-22,70.78,"09/21/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0285752795744007
"568",2018-09-20,"CL","ICD","CL/18X.NX","NYMEX",2018-10-22,70.32,"09/20/2018",60.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.027980167434419
"569",2018-09-19,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,71.12,"09/19/2018",59.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0294547857542067
"570",2018-09-18,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,69.85,"09/18/2018",59.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.034299731294024
"571",2018-09-17,"CL","CL","CL/18V.NX","NYMEX",2018-09-20,68.91,"09/17/2018",5.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0362402818529759
"572",2018-09-14,"CL","LO2","CL/18V.NX","NYMEX",2018-09-20,68.99,"09/14/2018",30,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0253770902516355
"573",2018-09-13,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,68.59,"09/13/2018",60.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0253600339402417
"574",2018-09-12,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,70.37,"09/12/2018",59.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0279159013581317
"575",2018-09-11,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,69.25,"09/11/2018",57.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0345366770998726
"576",2018-09-10,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,67.54,"09/10/2018",57.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0368907573914049
"577",2018-09-07,"CL","LO1","CL/18V.NX","NYMEX",2018-09-20,67.75,"09/07/2018",30,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0244838851903255
"578",2018-09-06,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,67.77,"09/06/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0231317532964431
"579",2018-09-05,"CL","LO1","CL/18V.NX","NYMEX",2018-09-20,68.72,"09/07/2018",30,"C","A",0,0,0,-1,1.060469,0,0,1,0,0,0,-0.024347596889456
"580",2018-09-04,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,69.87,"09/04/2018",59.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.025762301855461
"581",2018-08-31,"CL","LO5","CL/18V.NX","NYMEX",2018-09-20,69.8,"08/31/2018",30,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0133997844629583
"582",2018-08-30,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,70.25,"08/30/2018",59.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.00913746910842317
"583",2018-08-29,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,69.51,"08/29/2018",58.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.00744261812342435
"584",2018-08-28,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,68.53,"08/28/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.00798795354728189
"585",2018-08-27,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,68.87,"08/27/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.00804829522402412
"586",2018-08-24,"CL","LO4","CL/18V.NX","NYMEX",2018-09-20,68.72,"08/24/2018",30,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0291564328885748
"587",2018-08-23,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,67.83,"08/23/2018",57.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0333645941378116
"588",2018-08-22,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,67.86,"08/22/2018",55.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0352599473209711
"589",2018-08-21,"CL","ICD","CL/18V.NX","NYMEX",2018-09-20,65.84,"08/21/2018",55.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0418450721531907
"590",2018-08-20,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,66.43,"08/20/2018",56.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0462195172257363
"591",2018-08-17,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,65.91,"08/17/2018",55.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0387649325446053
"592",2018-08-16,"CL","CL","CL/18U.NX","NYMEX",2018-08-21,65.46,"08/16/2018",5.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0386986614292604
"593",2018-08-15,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,65.01,"08/15/2018",57.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0370279151045878
"594",2018-08-14,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,67.04,"08/14/2018",57.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0378198476732118
"595",2018-08-13,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,67.2,"08/13/2018",57.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0392694588385287
"596",2018-08-10,"CL","LO2","CL/18U.NX","NYMEX",2018-08-21,67.63,"08/10/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0404635935470174
"597",2018-08-09,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,66.81,"08/09/2018",57.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0387922472862752
"598",2018-08-08,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,66.94,"08/08/2018",59.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0381065320453291
"599",2018-08-07,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,69.17,"08/07/2018",59.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.039153644015544
"600",2018-08-06,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,69.01,"08/06/2018",58.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0394664978436302
"601",2018-08-03,"CL","LO1","CL/18U.NX","NYMEX",2018-08-21,68.49,"08/03/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0242752975386207
"602",2018-08-02,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,68.96,"08/02/2018",57.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0277404637777443
"603",2018-08-01,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,67.66,"08/01/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0300759683231465
"604",2018-07-31,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,68.76,"07/31/2018",60.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0283063269752585
"605",2018-07-30,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,70.13,"07/30/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0270593861490456
"606",2018-07-27,"CL","LO4","CL/18U.NX","NYMEX",2018-08-21,68.69,"07/27/2018",32.5,"C","A",0,0,0,-1,-1,0,0,0,0,0,0,-0.0184407610256923
"607",2018-07-26,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,69.61,"07/26/2018",59.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.020202573747321
"608",2018-07-25,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,69.3,"07/25/2018",58.500099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.022577144529896
"609",2018-07-24,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,68.52,"07/24/2018",58.000099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0235015880156407
"610",2018-07-23,"CL","ICD","CL/18U.NX","NYMEX",2018-08-21,67.89,"07/23/2018",58.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0258270828771297
"611",2018-07-20,"CL","ICD","CL/18Q.NX","NYMEX",2018-07-20,70.46,"07/20/2018",58.250099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0433570173529736
"612",2018-07-19,"CL","ICD","CL/18Q.NX","NYMEX",2018-07-20,69.46,"07/19/2018",58.750099,"C","E",0,0,0,-1,-1,0,0,0,0,0,0,-0.0445926150599054
