"","date","future expiration","adjusted close","expiration","strike","call/put","ask","bid","settlement price","ttm"
"4470",2015-06-15,2015-07-21,60,2015-06-19,60,"C","1.51","0",1.05,4
"4471",2015-06-16,2015-06-22,60,2015-06-17,60,"P","0.55","0.46",0.53,1
"4472",2015-06-16,2015-06-22,60,2015-06-17,60,"C","0.56","0.48",0.5,1
"4473",2015-06-17,2015-06-22,60,2015-06-17,60,"P","0.3","0.08",0.08,0
"4474",2015-06-17,2015-06-22,60,2015-06-17,60,"C","0.03","0.01",0,0
"4475",2015-06-18,2015-07-21,61,2015-06-26,61,"C","1.06","0",0.86,8
"4476",2015-06-19,2015-07-21,60,2015-06-26,60,"C","0.91","0",0.94,7
"4477",2015-06-23,2015-07-21,61,2015-06-26,61,"C","1.51","0",0.69,3
"4478",2015-06-25,2015-07-21,59.5,2015-07-02,59.5,"P","1.04","0.46",0.77,7
"4479",2015-06-25,2015-07-21,59.5,2015-06-26,59.5,"P","0.42","0.23",0.34,1
"4480",2015-06-25,2015-07-21,59.5,2015-06-26,59.5,"C","0.52","0.36",0.54,1
"4481",2015-06-26,2015-07-21,59.5,2015-06-26,59.5,"P","0.25","0",0,0
"4482",2015-06-26,2015-07-21,59.5,2015-06-26,59.5,"C","0.5","0",0.13,0
"4483",2015-07-01,2015-07-21,57,2015-07-16,57,"P","1.56","1.5",1.5,15
"4484",2015-07-01,2015-07-21,57,2015-07-16,57,"C","1.43","1.38",1.46,15
"4485",2015-07-02,2015-07-21,57,2015-07-16,57,"P","2.88","1.5",1.43,14
"4486",2015-07-02,2015-07-21,57,2015-07-16,57,"C","1.3","0",1.36,14
"4487",2015-07-02,2015-07-21,57,2015-07-10,57,"C","0.94","0",0.98,8
"4488",2015-07-06,2015-07-21,52.5,2015-07-16,52.5,"P","1.37","1.29",1.48,10
"4489",2015-07-06,2015-07-21,52.5,2015-07-16,52.5,"C","1.54","1.47",1.51,10
"4490",2015-07-06,2015-07-21,52.5,2015-07-10,52.5,"C","1.32","0",1.09,4
"4491",2015-07-07,2015-07-21,52.5,2015-07-16,52.5,"P","1.28","1.18",1.49,9
"4492",2015-07-07,2015-07-21,52.5,2015-07-16,52.5,"C","1.74","1.63",1.32,9
"4493",2015-07-08,2015-07-21,51.5,2015-07-16,51.5,"P","1.28","1.18",1.28,8
"4494",2015-07-08,2015-07-21,51.5,2015-07-16,51.5,"C","1.6","1.49",1.43,8
"4495",2015-07-08,2015-07-21,51.5,2015-07-10,51.5,"C","1.02","0",0.99,2
"4496",2015-07-09,2015-07-21,53,2015-07-16,53,"P","1.9","1.3",1.44,7
"4497",2015-07-09,2015-07-21,53,2015-07-16,53,"C","1.16","0.95",1.22,7
"4498",2015-07-09,2015-07-21,53,2015-07-10,53,"C","1.21","0.15",0.47,1
"4499",2015-07-10,2015-07-21,52.5,2015-07-16,52.5,"P","1.35","0.48",1.04,6
"4500",2015-07-10,2015-07-21,52.5,2015-07-16,52.5,"C","1.55","0",1.28,6
"4501",2015-07-13,2015-08-20,52.5,2015-07-17,52.5,"P","1.23","0.61",1.09,4
"4502",2015-07-13,2015-08-20,52.5,2015-07-17,52.5,"C","1.25","0.63",1.06,4
"4503",2015-07-13,2015-07-21,52,2015-07-16,52,"P","0.91","0.79",0.75,3
"4504",2015-07-13,2015-07-21,52,2015-07-16,52,"C","0.92","0.8",0.95,3
"4505",2015-07-14,2015-07-21,53,2015-07-16,53,"P","0.61","0.54",0.69,2
"4506",2015-07-14,2015-07-21,53,2015-07-16,53,"C","0.98","0.87",0.73,2
"4507",2015-07-15,2015-08-20,52,2015-07-17,52,"P","0.78","0.6",0.83,2
"4508",2015-07-15,2015-08-20,52,2015-07-17,52,"C","0.8","0.61",0.62,2
"4509",2015-07-15,2015-07-21,51.5,2015-07-16,51.5,"P","0.47","0.43",0.58,1
"4510",2015-07-15,2015-07-21,51.5,2015-07-16,51.5,"C","0.6","0.53",0.49,1
"4511",2015-07-16,2015-07-21,51,2015-07-16,51,"P","0.22","0.03",0.09,0
"4512",2015-07-16,2015-07-21,51,2015-07-16,51,"C","0.5","0.05",0,0
"4513",2015-07-17,2015-08-20,51,2015-07-17,51,"P","0.15","0",0,0
"4514",2015-07-21,2015-08-20,51,2015-07-31,51,"P","1.55","1.1",1.35,10
"4515",2015-07-21,2015-08-20,51,2015-07-31,51,"C","1.24","0.77",1.1,10
"4516",2015-07-21,2015-08-20,51,2015-07-24,51,"P","1.04","0.76",0.74,3
"4517",2015-07-21,2015-08-20,51,2015-07-24,51,"C","0.64","0.41",0.6,3
"4518",2015-07-22,2015-08-20,49,2015-07-24,49,"P","0.7","0.01",0.53,2
"4519",2015-07-22,2015-08-20,49,2015-07-24,49,"C","0.77","0",0.75,2
"4520",2015-07-24,2015-08-20,48,2015-07-24,48,"P","0.39","0",0,0
"4521",2015-07-27,2015-08-20,47.5,2015-07-31,47.5,"C","1.37","0",0.92,4
"4522",2015-07-29,2015-08-20,49,2015-07-31,49,"P","2.26","0",0.75,2
"4523",2015-07-30,2015-08-20,48.5,2015-08-07,48.5,"C","1.17","0",1.1,8
"4524",2015-07-30,2015-08-20,48.5,2015-07-31,48.5,"C","0.42","0",0.48,1
"4525",2015-07-31,2015-08-20,47,2015-07-31,47,"P","0.2","0",0,0
"4526",2015-08-03,2015-08-20,45,2015-08-17,45,"P","1.29","1.2",1.33,14
"4527",2015-08-03,2015-08-20,45,2015-08-17,45,"C","1.6","1.5",1.5,14
"4528",2015-08-03,2015-08-20,45,2015-08-07,45,"C","1.38","0",0.93,4
"4529",2015-08-04,2015-08-20,45.5,2015-08-17,45.5,"P","1.17","1.1",1.21,13
"4530",2015-08-04,2015-08-20,45.5,2015-08-17,45.5,"C","1.61","1.55",1.45,13
"4531",2015-08-04,2015-08-20,45.5,2015-08-07,45.5,"C","1.11","0",0.89,3
"4532",2015-08-05,2015-08-20,45,2015-08-17,45,"P","1.24","1.19",1.2,12
"4533",2015-08-05,2015-08-20,45,2015-08-17,45,"C","1.37","1.3",1.35,12
"4534",2015-08-05,2015-08-20,45,2015-08-07,45,"C","0.72","0.19",0.71,2
